country_iso3,country_name,movement_id,subtype,episode_role,clean_comparator_eligible,confidence,source_status,review_status,year,subtype_treated_any,subtype_clean_comparator,subtype_conditional_comparator
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1986,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1987,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1988,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1989,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1990,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1991,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1992,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1993,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1994,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1995,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1996,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1997,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1998,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,1999,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2000,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2001,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2002,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2003,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2004,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2005,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2006,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2007,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2008,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2009,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2010,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2011,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2012,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2013,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2014,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2015,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2016,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2017,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2018,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2019,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory,mixed_holdout,2020,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2021,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2022,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2023,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2024,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2025,0.0,0.0,0.0
KWT,Kuwait,kuwait_oil_welfare_state_1961_present,mixed,excluded,no,high,current_positive_inventory_fallback,needs_episode_review,2026,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1970,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1971,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1972,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1973,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1974,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1975,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1976,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1977,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1978,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1979,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1980,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1981,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1982,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1983,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1984,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1985,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1986,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1987,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1988,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1989,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1990,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1991,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1992,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1993,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1994,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1995,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1996,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1997,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1998,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,1999,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2000,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2001,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2002,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2003,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2004,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2005,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2006,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2007,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2008,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2009,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2010,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2011,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2012,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2013,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2014,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2015,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2016,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2017,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2018,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2019,0.0,0.0,0.0
LBY,Libya,no_confirmed_movement_id,uncoded,uncoded,no,high,residual_zero_uncoded,uncoded_holdout,2020,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1970,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1971,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1972,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1973,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1974,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1975,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1976,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1977,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1978,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1979,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1980,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1981,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1982,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1983,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1984,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1985,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1986,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1987,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1988,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1989,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1990,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1991,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1992,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1993,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1994,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1995,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1996,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1997,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1998,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,1999,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2000,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2001,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2002,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2003,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2004,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2005,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2006,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2007,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2008,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2009,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2010,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2011,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2012,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2013,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2014,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2015,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2016,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2017,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2018,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2019,0.0,0.0,0.0
MNG,Mongolia,no_confirmed_movement_id,uncoded,uncoded,no,medium,residual_zero_uncoded,uncoded_holdout,2020,0.0,0.0,0.0
MYS,Malaysia,malaysia_hussein_onn_1976_1981,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1976,1.0,0.0,0.0
MYS,Malaysia,malaysia_hussein_onn_1976_1981,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1977,1.0,0.0,0.0
MYS,Malaysia,malaysia_hussein_onn_1976_1981,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1978,1.0,0.0,0.0
MYS,Malaysia,malaysia_hussein_onn_1976_1981,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1979,1.0,0.0,0.0
MYS,Malaysia,malaysia_hussein_onn_1976_1981,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1980,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1981,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1982,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1983,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1984,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1985,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1986,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1987,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1988,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1989,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_first_term_1981_1988; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1990,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1991,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1992,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1993,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1994,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1995,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1996,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1997,1.0,0.0,0.0
MYS,Malaysia,malaysia_mahathir_wawasan_2020_era_1991_1998; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1998,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,1999,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2000,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2001,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2002,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2003,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2004,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2005,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2006,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2007,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2008,1.0,0.0,0.0
MYS,Malaysia,malaysia_abdullah_badawi_umno_2003_2009; malaysia_mahathir_bumiputera_development_1981_2003,resource_developmentalist,treated,no,medium,current_positive_inventory,needs_resource_channel_review,2009,1.0,0.0,0.0
MYS,Malaysia,malaysia_muhyiddin_pn_2020_2021; malaysia_ismail_sabri_umno_2021_2022; malaysia_anwar_unity_2022_present,resource_developmentalist,treated,no,medium,current_positive_inventory_fallback,provisional_fallback,2020,1.0,0.0,0.0
